CustomerID,OrderID,Sales,TransactionDate
CAGGC28698,122640MGONO ,"$1,115.38 ",20150102
BERAE65101,1226407GRKN ,"$3,992.26 ",20150103
MURAT62773,1226403GVAI ,$684.72 ,20150102
PRUDG29214,12034C8AOTJ ,"$3,929.60 ",20150108
HEYEJ44739,12034E4AQIT ,"$2,692.87 ",20150103
HEYEJ44739,12034E4AQITA,$99.25 ,20150103
HEYEJ44739,12034E4AQITB,$151.04 ,20150106
PEREY44464,12034E5ANLB ,"$3,659.24 ",20150103
DIDEC45072,12034G2ASTPA,$708.77 ,20150106
HINOM44704,12034G4APYQ ,"$5,931.46 ",20150106
FREEE41987,12034P5AQCE ,"$3,485.28 ",20150108
JORDD01582,12274C2HDAMA,"$1,227.85 ",20150103
GRECD29686,12274C2HDCK ,$608.10 ,20150102
AVALA66348,12274C4GYJB ,$292.46 ,20150101
GUILS691Z9,12274C4GYPV ,$575.89 ,20150103
GALLM57871,12274C4GZOV ,$364.20 ,20150103
CONNP66600,12274C4GZTG ,"$2,596.44 ",20150106
ROBEB67164,12274C4HCZU ,$793.90 ,20150106
ROBEB67164,12274C4HDBH ,"$1,276.09 ",20150102
MACKS66501,12274C2GZHE ,"$1,354.85 ",20150108
CHASJ66629,12274C2GZYL ,$947.58 ,20150109
LONGW35961,12274C2GZZI ,"$2,918.72 ",20150102
INTEE66715,12274C2HANN ,$991.18 ,20150106
GRISD93133,12274C2HBPY ,"$3,045.86 ",20150110
JOSEJ66173,12274C6GXWDA,$382.86 ,20150109
THIBJ54880,12274C8HDEI ,$695.53 ,20150102
ROBES67600,12274C8HFHJ ,$861.33 ,20150102
WEINL66280,12274C9GYAK ,"$1,385.74 ",20150110
ACCIF66233,12274E6GXRR ,"$1,057.16 ",20150106
BORRP66492,12274E6GZGG ,"$2,027.60 ",20150102
HENNC10562,12274E6HAFG ,$786.45 ,20150108
FRANL18282,12274E6HAFO ,"$1,817.93 ",20150103
PUCCC55326,12274E6HANJA,$404.46 ,20150109
KAASC66728,12274E6HAQR ,"$1,390.73 ",20150106
RUSSV84477,12274E6HAXJ ,$886.98 ,20150113
HANNE24515,12274E6HCRK ,"$2,960.64 ",20150103
WHELM66209,12274E7GXRV ,$822.83 ,20150106
FRATY66524,12274E7GZTN ,"$1,881.97 ",20150107
MAROJ32131,12274E7HADT ,$310.25 ,20150103
JONEH66678,12274E7HAMK ,"$1,538.66 ",20150107
FACCJ61584,12274E7HCSB ,"$2,448.11 ",20150106
CHRIH44417,12274E7HCYI ,"$1,186.63 ",20150106
MANGR67372,12274E7HECD ,"$1,787.92 ",20150114
EVANE41516,12274E7HEKS ,$662.33 ,20150107
EVANE41516,12274E7HEOQ ,$64.15 ,20150107
SMITC67550,12274E7HFCX ,"$2,642.74 ",20150114
SHERT81418,12274E7HFDB ,"$3,168.06 ",20150110
SHERT81418,12274E7HFDBA,$770.40 ,20150110
SHERT81418,12274E7HFDBB,$833.69 ,20150113
PONTK67640,12274E7HFMX ,"$2,972.07 ",20150103
KOLBC67740,12274E7HFXQ ,"$2,749.63 ",20150108
DELAM67831,12274E7HGGL ,"$1,978.43 ",20150103
SORSA18362,12274E8GYFY ,"$1,004.68 ",20150102
CAMAG66341,12274C9GYJV ,"$1,704.74 ",20150106
LOGRE87081,12274C9GYLD ,$812.51 ,20150108
TOWNC66368,12274C9GYLM ,"$1,472.89 ",20150106
BEESC97891,12274C9GYOT ,"$1,070.00 ",20150102
GONZJ61628,12274C9HCDX ,$342.71 ,20150106
BAIRS66497,12274D1GZFR ,"$1,918.95 ",20150102
BINGB35717,12274D1GZQR ,"$1,094.98 ",20150102
OSTAB66555,12274D1GZRN ,"$4,123.00 ",20150113
WATTM66968,12274D1HBYX ,$634.90 ,20150102
KRYSJ46924,12274D1HCKC ,"$1,570.00 ",20150102
KASSM67097,12274D1HCPU ,$760.00 ,20150107
JAYAV67181,12274D1HDDF ,"$3,335.00 ",20150109
ARNOF99381,12274D1HDSS ,"$1,900.00 ",20150105
GENTR74964,12274D1HEAO ,"$1,984.00 ",20150103
KAYEG76757,12274D1HEWA ,"$2,732.75 ",20150110
MOORK67567,12274D1HFCB ,$599.95 ,20150101
BIZZJ74121,12274E3HEXH ,"$1,843.56 ",20150109
BURKE30053,12274E3HFIZ ,"$1,634.96 ",20150106
BOGGM44119,12024N3AKLT ,"$3,224.98 ",20150103
HERRT79337,120240HALHY ,$271.82 ,20150113
RUDOA56010,1202403AJFZ ,"$3,568.81 ",20150102
MORGW65547,12264F2GTXK ,"$1,546.15 ",20150102
BACIM65568,12264F2GTZN ,"$5,210.68 ",20150102
OLIVS72915,12264F3GRFV ,"$1,866.03 ",20150102
AVALJ10896,12264F3GTHC ,$934.11 ,20150110
CHALB12105,12264F3GUMB ,"$2,988.19 ",20150115
KURRM65685,12264F3GVDR ,"$4,750.75 ",20150102
TEXIR65130,12264G1GRMN ,"$4,289.40 ",20150102
HUNTM64757,12264G2GPCG ,$894.90 ,20150102
WILSS77307,12264G5GQHK ,"$2,068.20 ",20150103
ALSHM65713,12264C2GUXW ,"$1,823.85 ",20150103
CORLC66026,12264E4GWLN ,"$4,085.63 ",20150109
HENNJ66111,12264E4GWVV ,"$2,715.82 ",20150102
CASTA66133,12264E9GWYE ,"$8,780.37 ",20150103
SRIKD18163,12264H1GQOL ,"$5,500.01 ",20150115
WEAVW35792,12264H1GVWSB,$478.99 ,20150108
DESIA74975,12264H2GQRR ,$878.51 ,20150102
WARRC52325,12264H2GRMT ,"$1,440.20 ",20150102
WARRC52325,12264H2GRMTA,$718.58 ,20150106
WARRC65153,12264H2GRRQ ,$954.78 ,20150102
LAWRR81987,12264H2GSML ,"$2,231.88 ",20150109
SMALS65425,12264H2GTTG ,$674.97 ,20150103
MCCAD98388,12264H2GVGG ,"$1,779.02 ",20150105
JEROD59625,12264H2GVOI ,$266.74 ,20150110
CARRK65984,12264H2GWGH ,$216.66 ,20150108
SPIGG65970,12264H2GWKW ,$820.92 ,20150107
MULKH66092,12264H2GWUCA,$521.51 ,20150108
DOWDA65734,12264H5GVBD ,"$3,113.79 ",20150112
VAROA66043,12264H5GWNG ,"$3,127.79 ",20150103
ZAMAS80233,12264H5GWOM ,"$2,543.89 ",20150103
CARDA65388,12264H6GTBE ,"$2,468.69 ",20150102
RUSIS28605,12264H6GVPC ,"$2,154.64 ",20150109
MIKHI66033,12264H6GWLW ,"$2,643.43 ",20150109
HICKP65397,12264H7GTDW ,$603.17 ,20150103
MERTP14651,12264H7GTLBA,$574.86 ,20150103
JAMDN65545,12264H7GUDPA,"$1,576.51 ",20150102
FINKA69784,12264H8GOXY ,$87.93 ,20150102
HEALK29351,12264H8GRDH ,$439.92 ,20150103
GOGGD66006,12264H8GWLH ,"$3,590.00 ",20150102
CALLA66028,12264H8GWMF ,"$1,507.72 ",20150102
OCONK65990,12264H8GWMJ ,$913.41 ,20150102
BUSBM64966,12264H9GQOD ,$503.97 ,20150102
WRENG65421,12264H9GTFS ,$902.57 ,20150105
BELLC834Z3,12264I4GQCMA,$325.83 ,20150113
KRETK65007,12264I4GQUE ,"$1,634.81 ",20150108
CARRA65346,12264I4GSYT ,"$4,384.05 ",20150113
LOCUT52999,12264I4GTDC ,"$1,237.24 ",20150108
MAYNR65507,12264I4GTQU ,$977.56 ,20150102
CAROL65539,12264I4GTYI ,$602.86 ,20150102
HOMAJ65564,12264I4GUBB ,"$2,585.22 ",20150102
CHANE65610,12264I4GUHA ,"$4,355.81 ",20150106
DAGLR57227,12264I4GVTQ ,"$2,509.24 ",20150107
SANTA65904,12264I4GVZC ,"$15,787.39 ",20150103
HAYCB65278,12264I6GTPB ,"$6,022.80 ",20150102
MCCLJ65576,12264K1GUCE ,$873.44 ,20150115
CORBG85459,12264K1GWMH ,"$2,863.06 ",20150102
KENNB64872,12264L2GPWM ,"$1,111.89 ",20150110
WELLJ38006,12264L2GQUB ,"$2,394.43 ",20150102
JOHNS44869,12264L2GQWD ,"$1,541.34 ",20150102
TRACC74580,12264L2GSIHA,$988.43 ,20150103
TRACC74580,12264L2GSIHB,$658.26 ,20150103
RICHH69030,12264L2GSJV ,$275.49 ,20150102
GSTON65296,12264L2GSTM ,"$4,647.86 ",20150107
SHAHH65434,12264L2GTGE ,"$1,601.24 ",20150110
JORDJ44686,12264L2GUAV ,"$1,878.27 ",20150102
CHETS66102,12264L2GWVU ,"$9,434.30 ",20150106
DANIC15653,12264L2GWWP ,$974.83 ,20150102
PATER66118,12264L2GWYC ,"$6,827.41 ",20150102
NICCL87089,12264N2GSCU ,"$1,209.05 ",20150109
GLOVM53307,12264N2GTRH ,$319.93 ,20150104
JOHNB53239,12264N2GUWI ,$428.00 ,20150108
HANDN72121,12264L1GVGR ,"$1,260.34 ",20150102
DULUH33509,12264M3GRIE ,"$10,145.28 ",20150108
LENAC90591,12264M3GUFL ,"$3,736.76 ",20150106
PAULM83258,12264M3GUQQ ,"$2,378.64 ",20150103
TOWEJ65766,12264M3GVCL ,"$3,563.74 ",20150102
ALPHR65363,12264M4GTJP ,"$3,589.13 ",20150107
SCALT46451,12264M4GUEZ ,"$1,331.08 ",20150105
ENRIM81910,12264M4GUIR ,$147.69 ,20150102
HULMJ65803,12264M4GVIG ,$588.57 ,20150103
BRUNJ70184,12034G4ATPXA,$293.91 ,20150114
GONZW66964,12274M2HCAE ,$950.88 ,20150103
VIVEJ19528,12274N4HCHS ,"$2,337.93 ",20150103
ONEIA67807,12274N4HGDG ,"$2,014.81 ",20150107
GIBBM87011,12274N4HGIG ,"$1,603.88 ",20150108
KROPM66237,12274N5GXSF ,"$2,961.76 ",20150103
KADIE82636,12274N5GZNP ,"$3,297.66 ",20150108
SIROG66673,12274N5HAGZ ,$539.28 ,20150103
GUERS69877,12274N5HBSY ,$417.30 ,20150105
STINK71184,12274N5HCBX ,"$1,195.19 ",20150109
ROMAM50228,12274N5HEWC ,"$1,955.91 ",20150102
JONEV30083,12274PVGXZB ,"$2,138.40 ",20150102
MANNB91891,12274PVHANC ,$908.21 ,20150102
SAUDJ67331,12274P5HDWK ,"$4,872.77 ",20150108
PIERR66723,122740EHANV ,"$1,357.56 ",20150102
PAPPJ45150,122740EHBGX ,$961.20 ,20150106
SNYDB66892,122740EHBRN ,"$1,505.47 ",20150106
FRANJ65300,122740EHBZJ ,$322.92 ,20150106
VANES54533,122740EHFFL ,"$1,186.87 ",20150102
BELKR67799,122740EHFQR ,"$5,581.22 ",20150102
SPEE447   ,122740GHCVA ,$472.99 ,20150102
MASOJ67149,122740GHCYB ,$563.30 ,20150102
SPEEK67162,122740GHCZL ,$643.93 ,20150102
SPECA91389,12274P5HAGV ,"$5,108.14 ",20150102
HEGAL66853,12274P5HBIY ,"$2,283.26 ",20150109
HOFFB66889,12274P5HBQK ,"$3,390.89 ",20150109
BERGM36944,12274P5HDPO ,"$3,649.58 ",20150107
FIFTR29847,12274T2HDGH ,"$1,030.69 ",20150114
KOESM67215,12274T2HDHG ,$929.74 ,20150103
HARPA92344,12274W2GWYN ,$668.94 ,20150108
STACG26391,12274W2GWYU ,$391.90 ,20150102
DADDT36147,12274W2GWYW ,$181.79 ,20150111
RASTM15477,12274W2GWZAB,$113.39 ,20150103
COLEC46192,122740TGZHV ,"$3,952.94 ",20150102
DILIM66785,122740THAYB ,"$1,994.80 ",20150108
COSTD66757,122740THBPNA,$637.83 ,20150103
SALOS67160,122740THDAA ,"$2,142.93 ",20150102
SALOS67160,122740THDAAA,$726.06 ,20150102
SALOS67160,122740THDAAB,$531.01 ,20150110
NELS121A  ,122740THDLA ,"$1,959.17 ",20150113
KUSKE67479,122740THEQT ,"$3,640.57 ",20150107
SAVAB66267,1227402GXXS ,"$1,251.67 ",20150102
SHORR98218,12274W2GXAI ,"$2,085.02 ",20150108
NICHA14874,12274W2GXCC ,$412.64 ,20150102
PEILC18989,12274W2GXRA ,$180.83 ,20150114
NUNEM70313,12274G1HELP ,"$2,460.41 ",20150109
DABRK67440,12274G1HELT ,"$1,304.28 ",20150110
MOHAI79828,12274G1HEZK ,$21.19 ,20150101
EATOB17015,12274G2GYMX ,"$1,699.48 ",20150106
DAVIL89780,12274G2GZBH ,"$1,764.38 ",20150113
CHANV66547,12274G2GZOU ,"$4,169.91 ",20150106
PASCG65684,12274G2GZPP ,"$2,422.36 ",20150102
CHAML66559,12274G2GZPQ ,"$2,023.93 ",20150102
FARHS67354,12274G2HDYE ,"$1,523.16 ",20150104
LOMBL66448,12274H7GZCB ,$259.01 ,20150107
HASIL67196,12274H7HDFB ,$982.05 ,20150102
SPODL93043,12274H7HEWH ,$369.03 ,20150107
RAMID82308,12274H7HFVV ,"$1,327.13 ",20150102
MONDF89581,12274H8GXVH ,$81.45 ,20150106
REALI42461,12274H8GYFO ,"$2,526.62 ",20150110
BARTJ28693,12274H8GYGL ,$763.58 ,20150110
GAUDC66343,12274H8GYLP ,"$2,751.42 ",20150102
PANVA66398,12274H8GYPK ,$921.14 ,20150110
CIMIA66546,12274H8GZNW ,$265.66 ,20150107
RAIFS48727,12274H8HAHV ,$618.08 ,20150101
PLINJ66752,12274H8HASX ,"$1,520.67 ",20150102
MADOB31847,12274H8HBDP ,"$2,957.84 ",20150103
VITOT78323,12274I4HBIC ,"$6,331.03 ",20150107
HURLJ66522,12274I9GZNL ,$618.08 ,20150105
MCCAT70659,12274K8GZPV ,$756.79 ,20150109
OPSTS86452,12274K8GZSA ,"$2,927.67 ",20150115
MARBL27105,12274K8HAZG ,$832.05 ,20150103
STROW66821,12274K8HBED ,$611.09 ,20150105
COSTK57025,12274K8HBUW ,"$2,484.59 ",20150102
RICHM67069,12274K8HCLG ,"$2,151.38 ",20150102
VALAL830Z4,12274K8HCLZ ,"$1,064.24 ",20150102
ROUSC45465,12274K8HEMR ,"$2,921.36 ",20150109
TAGGB59580,12274K8HEWW ,"$2,157.75 ",20150102
MANTR88375,12274K8HFXL ,$246.93 ,20150101
MANTR88375,12274K8HFXLA,$104.94 ,20150108
DETWR48263,12274K8HGCI ,"$2,265.17 ",20150106
BENNJ90232,12274I3HGAJ ,$911.31 ,20150102
AMENJ54477,12274I4GZJX ,"$1,757.55 ",20150109
SANTL66519,12274I4GZKD ,$884.21 ,20150103
TANCL89121,12274I4GZQB ,"$2,965.46 ",20150112
FISCL66682,12274I4HAHC ,"$1,958.51 ",20150102
MAURG66696,12274I4HAJM ,$537.64 ,20150103
VANDA66830,12274I4HBEY ,$759.89 ,20150109
VANDA66830,12274I4HBEYA,$336.42 ,20150109
RICEJ80984,12274K3GYRF ,"$1,662.03 ",20150102
RICEJ80984,12274K3GYRFA,$290.39 ,20150106
AC1790ZZZ2,12274K3GYUO ,$604.68 ,20150102
MITOL63738,12274K3GYYU ,"$2,104.05 ",20150102
ROWEN83858,12274K3HAVK ,$522.00 ,20150102
ROBEW66945,12274K3HBVG ,"$3,300.00 ",20150106
KOHNR67315,12274K3HDUBA,$638.12 ,20150103
GEORW67641,12274K3HFLA ,"$8,973.92 ",20150102
GEORW67641,12274K3HFLAA,$719.74 ,20150106
DURAJ67323,12274L2HDYQ ,"$3,846.69 ",20150108
IKELA67613,12274L2HFKE ,"$5,632.95 ",20150101
ACREJ86022,12274L2HGFI ,"$2,200.51 ",20150103
BARBN59728,12274L3GYNP ,"$1,651.27 ",20150102
WOLOE66638,12274L3GZZH ,"$1,063.69 ",20150103
ZULLC66708,12274L3HAML ,"$1,823.54 ",20150109
WILLT73042,12274L3HAPX ,$563.22 ,20150102
GOLDC66800,12274L3HBCQ ,"$1,514.16 ",20150108
GOLDC66800,12274L3HBCQA,$686.88 ,20150109
HAMMC67198,12274L3HDGR ,"$1,933.15 ",20150107
MAGER98754,12274N1HFSX ,"$6,562.95 ",20150106
BORKA67013,12274F3HCHL ,"$1,096.70 ",20150103
POLLP66679,12274I9HAHO ,$588.69 ,20150102
TORSJ66709,12274I9HALN ,"$1,683.69 ",20150103
BLUID67008,12274I9HCFO ,"$1,845.48 ",20150103
LAMBR67413,12274I9HEIL ,$608.25 ,20150102
BAZAL67467,12274I9HENR ,"$2,205.03 ",20150102
LERIC86036,12274I9HEOB ,"$1,291.55 ",20150102
KEEFJ67478,12274I9HEQS ,$543.13 ,20150103
CORTR67497,12274I9HETP ,"$2,163.76 ",20150102
LAMBC67752,12274I9HFXA ,"$3,920.28 ",20150102
ZIGAM33739,12274JVGYEY ,$906.93 ,20150102
SINGC66532,12274JVGZKQ ,$123.17 ,20150105
MASTL66866,12274JVHBLD ,"$1,185.56 ",20150113
MILLR66926,12274JVHBUL ,"$1,420.96 ",20150103
AHMEL67053,12274JVHCIQ ,"$1,260.46 ",20150102
WUJAS67040,12274JVHCIW ,"$1,407.37 ",20150103
WILLL29845,12274JVHCYQ ,"$2,059.74 ",20150102
ANENS67180,12274JVHEAC ,$449.40 ,20150109
MICHC67530,12274JVHEYE ,$374.50 ,20150102
SMOOS46929,12274J1GZNZ ,"$1,406.14 ",20150103
WOZNT73190,12274J1HDTG ,$301.24 ,20150102
RUSSC67543,12274J1HEZO ,$769.95 ,20150107
COBUR87315,12274J1HFTF ,"$2,772.04 ",20150103
ABATJ66824,12274J2HBDU ,$821.06 ,20150102
KOPAL70666,12274J2HDDT ,$544.78 ,20150102
URBAR47530,12274J2HDII ,$868.86 ,20150110
KOPAL70666,12274J2HDLK ,$825.41 ,20150102
FERGT14143,12274J2HEJK ,"$1,471.33 ",20150102
SACCM89505,12274J2HGAY ,$999.30 ,20150102
MORLM66203,12274KVGXMY ,$923.47 ,20150102
COLOR27461,12274KVGYPU ,$964.60 ,20150115
BILOM94511,12274K4GZML ,"$2,421.99 ",20150103
RYGGN67018,12274K4HCES ,$318.00 ,20150101
RYGGN67018,12274K4HCESA,$318.00 ,20150101
FERGG33895,12274K4HCIY ,"$3,857.29 ",20150103
KELLC14571,12274K4HCST ,"$6,675.83 ",20150110
COLLS85722,12274K4HCSY ,"$3,379.98 ",20150103
COLLS85722,12274K4HCSYA,$249.10 ,20150110
COLLS85722,12274K4HCSYB,$306.34 ,20150110
WEHRH67226,12274K4HDLY ,"$4,192.28 ",20150102
WEINI67287,12274K4HDQI ,$773.74 ,20150103
LUISK33899,12274K4HESW ,"$2,116.40 ",20150103
POLLR61335,12274K5GYOA ,$933.07 ,20150107
EVAND40076,12274L2GXCW ,"$1,001.59 ",20150103
BONFB66693,12274L2HAIQ ,$152.64 ,20150104
CATAB67002,12274L2HCDZ ,$490.20 ,20150113
MCADJ67105,12274L2HCQP ,$985.75 ,20150102
CATID597Z5,12274N1HBYI ,"$1,124.57 ",20150103
SZYMS82251,12274N1HFJM ,"$1,858.59 ",20150103
SZYMS82251,12274N1HFJMA,$822.83 ,20150110
FALKT39289,12274M3GXXH ,$824.11 ,20150106
HODGJ66307,12274M3GYDT ,"$1,094.27 ",20150102
BURGM17817,12274M3GYGS ,"$3,068.39 ",20150107
BRESA66427,12274M3GYWL ,"$1,492.13 ",20150113
KUZOA66447,12274M3GZAG ,"$4,509.69 ",20150115
BOURC16956,12274M3GZXQ ,"$2,078.90 ",20150102
GRAHC85552,12274M3HABZ ,"$2,401.25 ",20150102
GARCC66642,12274M3HAJL ,"$1,906.51 ",20150106
BERTM21647,12274M3HAWY ,"$6,362.14 ",20150102
TRANN66792,12274M3HBAP ,"$1,764.70 ",20150103
TRANN66792,12274M3HBAPA,$197.69 ,20150105
PAGEJ56932,12274M3HBJW ,"$1,485.38 ",20150103
CARNM71831,12274M3HBNH ,$201.82 ,20150105
FERHD43951,12274W2GXRS ,$905.24 ,20150108
ECKEI57816,12274W2GXTQ ,"$1,132.06 ",20150103
ILLIE41179,12274W2GXXA ,$513.89 ,20150102
RAMIM29395,12274W2GXZC ,$369.25 ,20150105
LANDN64522,12274W2GXZW ,"$3,545.98 ",20150106
WOOLC13127,12274W2GZRI ,"$2,217.78 ",20150106
DOBOM46814,12274W2HAQA ,"$1,003.64 ",20150103
ANSAS64606,12274W2HASR ,"$3,057.79 ",20150102
CHUNE66958,12274W2HCFA ,"$3,060.15 ",20150103
GOADS66761,12274W2HCHB ,$488.77 ,20150108
COHEA69248,12274W2HCOW ,"$1,321.44 ",20150103
BROWV20440,12274W2HCZX ,$97.20 ,20150110
TAYLR49430,12274W2HDCR ,$509.80 ,20150103
DEMEC26767,12274W2HDHA ,"$1,992.19 ",20150103
FERMK19565,12274W2HDYDA,$67.36 ,20150114
PHILJ69065,12274W2HEHQ ,$884.04 ,20150103
ENGLT67109,12274W2HELA ,$520.99 ,20150103
BAMOJ86466,12274W2HESR ,$689.08 ,20150107
JOHNC42660,12274W2HEVI ,$447.69 ,20150103
JONEK37811,12274W2HEXE ,$473.24 ,20150103
HARRB25895,12274W2HEXK ,"$1,832.41 ",20150110
HARRB25895,12274W2HEXKA,$233.17 ,20150112
SMALM24322,12274W2HFBJ ,$823.15 ,20150102
MARTP33512,12274W2HFLP ,"$1,778.09 ",20150105
VOORC78590,12274W2HFTP ,$432.33 ,20150107
MARTK37088,12274W2HFVC ,$734.78 ,20150103
COGLJ85428,12274W2HFVR ,$330.98 ,20150103
AUSTN67679,12274W2HGBS ,"$1,021.25 ",20150102
DOGUM96854,12274W2HGCG ,$494.29 ,20150102
JACOR866Z2,122740PHDKR ,$87.02 ,20150102
KOEGR53042,122740TGXJD ,$981.72 ,20150109
LATHJ18902,122740TGXZX ,"$1,332.55 ",20150102
GORDL46335,1227407HFBD ,$107.66 ,20150104
WOODJ17213,1227407HFUCA,$653.10 ,20150103
POLLM43883,1227408GYQR ,"$4,162.13 ",20150102
LAWLC66628,1227408GZYQ ,"$1,484.74 ",20150102
SAWYR500Z7,1227408HBPS ,"$2,980.64 ",20150106
HESSN95880,1227408HCYM ,$576.42 ,20150108
SANDT52735,1227408HDDE ,$379.28 ,20150104
NTANK67588,1227408HFGOA,$426.13 ,20150103
STERC41227,1227408HFVS ,"$2,947.99 ",20150102
SODDR66215,1227409GXOU ,"$1,331.38 ",20150101
LANDA66357,1227409GYKSA,"$1,457.90 ",20150108
ZAHIH27904,1227409GYYGA,"$1,652.35 ",20150103
PARKW72613,1227409HBMK ,"$1,663.15 ",20150103
MANCJ16493,1227409HDZA ,"$3,539.05 ",20150101
COOPP30378,1227409HEEF ,"$2,999.97 ",20150102
DOUGW66933,1227409HEXS ,"$3,271.27 ",20150101
MASTD26421,1227409HFKD ,"$1,358.59 ",20150101
SGARG98391,12044I1AYCH ,$999.31 ,20150112
ROCKD27256,12044M4AVSB ,$765.00 ,20150109
JONER45559,12044G2AXOJ ,"$1,397.93 ",20150110
BEAUP11170,12044G4AWVNA,$108.82 ,20150106
FREYR67041,12044H5AVGO ,$162.77 ,20150113
CELON29966,12044L1AXGT ,$749.32 ,20150102
MELVK25437,12044L1AYOF ,$264.95 ,20150109
BERGK67932,12284A1HGUI ,"$1,672.63 ",20150113
QUINS68032,12284A1HHGX ,$922.32 ,20150106
MARPD68700,12284A1HKKV ,"$4,036.99 ",20150103
BOUCG50913,12284A1HKTC ,"$2,644.92 ",20150103
MCCAK67142,12284A1HLHZ ,$409.32 ,20150103
GREEJ69152,12284A1HMJM ,"$1,402.92 ",20150110
ROMAS57820,12284CVHJOO ,$905.24 ,20150102
CANAA68938,12284C5HLPO ,"$2,673.59 ",20150102
FAZIC45250,12284D2HIHQ ,"$2,201.00 ",20150101
FAZIC45250,12284D2HIHQA,$499.00 ,20150102
BURRG68443,12284D2HJKP ,"$2,182.95 ",20150102
HILLJ27038,12284D2HJXS ,"$2,125.00 ",20150113
OWENR68597,12284D2HJZG ,$127.00 ,20150102
ADAMA28773,12284D2HJZO ,"$2,477.05 ",20150102
SINGD68139,12284H1HHUD ,$83.23 ,20150114
GORDA69105,12284H1HMED ,"$2,764.28 ",20150102
DIAZM33994,12284H1HMLN ,"$1,431.54 ",20150107
ROYTU69209,12284H1HMPF ,"$2,604.24 ",20150102
JOSEC51573,12284H2HHAI ,"$1,366.38 ",20150102
GALAE68483,12284H2HJRY ,"$6,486.72 ",20150110
GALAE68483,12284H2HJRYA,"$1,000.56 ",20150114
WISER68522,12284H2HKBZ ,$820.75 ,20150105
PIETJ67925,12284H5HGUF ,"$4,986.25 ",20150102
PIETJ67925,12284H5HGUFA,$469.93 ,20150110
MINGA63536,12284H5HIHH ,$493.16 ,20150110
NATAM45927,12284H5HISK ,"$6,391.39 ",20150102
CAYTP68413,12284H5HJFD ,"$1,167.65 ",20150106
RODNA45801,12284H5HJNT ,$780.42 ,20150103
FREIA68469,12284H5HJOF ,"$4,374.33 ",20150109
SCARP68558,12284H5HJVT ,"$4,185.92 ",20150103
SCARP68558,12284H5HJVTA,$858.03 ,20150108
ATWOR69058,12284CVHLYL ,"$1,837.94 ",20150106
AUREP39265,12284CVHMAW ,$760.40 ,20150110
LABOD34934,12284CVHMEA ,$951.78 ,20150102
EGGED14112,12284CVHMNY ,$951.83 ,20150102
CRETH35595,12284C6HHDU ,"$3,684.97 ",20150103
CAREK67978,12284E8HGZK ,$171.09 ,20150102
ENNAD55965,12284E8HGZM ,"$2,022.30 ",20150102
LEONW30596,12284E8HHSF ,$480.43 ,20150102
SCAFR28823,12284E8HIJL ,"$2,791.11 ",20150102
ABKOC68263,12284E8HINE ,"$3,621.90 ",20150102
THURA17585,12284E8HJRG ,$196.26 ,20150110
MARCR90028,12284G3HMNSA,$27.22 ,20150104
DIALB69195,12284G3HMNW ,"$3,167.17 ",20150102
MARCR90028,12284G3HMOE ,"$3,280.35 ",20150103
MOLIM67942,12284G4HGWE ,"$3,375.07 ",20150102
SANCD89147,12284G4HHMD ,"$1,389.19 ",20150103
KURZT68122,12284G4HHRX ,"$1,100.66 ",20150103
WINDP25108,12284G4HIIC ,"$1,630.84 ",20150110
HILLC68274,12284G4HIQA ,"$4,766.55 ",20150102
MOUSH68292,12284G4HITA ,$996.21 ,20150102
MOUSH68292,12284G4HIXJ ,$685.91 ,20150104
MOUSH68292,12284G4HJEL ,$440.94 ,20150102
LEVYR68498,12284G4HJPA ,$695.66 ,20150114
MEIEC68533,12284G4HJTE ,$495.30 ,20150102
SAWAT68706,12284G4HKMT ,"$1,053.91 ",20150102
BRANK68760,12284G4HKXH ,"$2,651.75 ",20150108
SINGT53519,12284G4HLAT ,$915.58 ,20150103
REESJ64241,12284G4HLJC ,"$1,295.60 ",20150102
SALAK81428,12284G4HMDY ,$790.98 ,20150102
SPANS69206,12284G4HMPC ,"$1,905.31 ",20150102
PENAM96934,12284G5HINL ,"$1,207.42 ",20150105
MARTM68349,12284G5HJDW ,$440.89 ,20150102
CAMPP58095,12284G5HKCK ,"$9,751.82 ",20150110
DEKHK68662,12284G5HKHB ,"$2,559.65 ",20150109
CALDK291Z6,12284G5HKPO ,$860.06 ,20150102
GREET69075,12284H5HMAZA,$272.00 ,20150109
PRIMJ45548,12284H5HMCO ,$216.66 ,20150103
RACH5     ,12284H5HMHX ,"$2,368.00 ",20150103
GULLM69136,12284H5HMIL ,"$1,750.00 ",20150103
ELYAD41512,12284H5HMLQ ,"$2,954.60 ",20150105
PRENW45855,12274M3HCKB ,"$3,495.57 ",20150110
CONDK67261,12274M3HDOK ,$361.20 ,20150106
MELLJ67281,12274M3HDROA,$389.47 ,20150108
STEVJ67585,12274M3HFIN ,"$3,736.33 ",20150110
AMADD67626,12274M3HFQV ,"$1,357.88 ",20150101
APENA55618,12274M3HGCC ,"$2,380.00 ",20150102
PALAL51459,12274M4GYAH ,"$5,668.70 ",20150110
ZAHND28203,12274M4GYDJ ,"$1,836.00 ",20150103
MARTR34404,12274M4GYEM ,"$1,478.83 ",20150110
MARTR34404,12274M4GYEMA,$118.68 ,20150113
TITOJ57371,12274M4HCAX ,"$2,230.13 ",20150103
PERER66986,12274M4HCBT ,$684.20 ,20150102
