CustomerID,TransactionDate,StoreID,Sales
VUHIB13764,20151031,I7  ,"$3,100.00 "
WEINA23888,20151002,PV  ,$75.69 
ZURI214   ,20151130,P1  ,$580.30 
VNUKD13521,20151001,P2  ,"$1,267.23 "
VNUKD13521,20150929,P2  ,$53.00 
ZALEL371Z2,20151006,P2  ,"$1,566.57 "
WEISJ13804,20151003,P2  ,"$2,156.04 "
WEILK28775,20151008,K1  ,$804.54 
ZHENZ43287,20151005,K9  ,$709.14 
ZERUG18102,20151007,K3  ,$812.49 
VEERS30737,20151007,K3  ,"$1,203.10 "
WENDJ18909,20151009,K3  ,"$2,695.53 "
VARET31152,20151017,K3  ,$236.86 
VARET31152,20151004,K3  ,$37.10 
VARET31152,20151017,K3  ,$236.85 
VARET31152,20151017,K3  ,$968.84 
WEISC13667,20151020,P4  ,"$2,676.45 "
VITUF92603,20151118,P1  ,"$3,421.68 "
WHITT17765,20151007,P1  ,"$7,675.41 "
WISEA22908,20151016,P2  ,$836.34 
WOODS84154,20151009,P2  ,"$2,638.23 "
YATSV18364,20151010,P2  ,$614.75 
YEAGB65896,20151008,P2  ,$740.94 
WEIDG18586,20151015,0A  ,"$1,524.44 "
WARDW14372,20151006,R4  ,"$1,359.67 "
WALTL86114,20151007,T2  ,"$2,791.64 "
WALLB18235,20151004,0M  ,$86.35 
VOLIM89272,20151117,0T  ,"$3,079.40 "
VELEA34031,20151014,0T  ,"$3,296.72 "
WINFL45163,20151008,0T  ,"$3,194.97 "
WILSB18117,20151008,9,$879.07 
VOLPM15697,20151009,9,"$2,832.79 "
ZHAOY19158,20151031,0J  ,"$2,866.65 "
WILSJ18556,20151107,0J  ,"$1,510.54 "
VILLC89513,20150702,C8  ,$549.30 
VIVOD30579,20150701,D1  ,$699.00 
VIVOD30579,20150703,D1  ,$497.45 
WENNM90067,20150702,D2  ,"$3,846.90 "
WILSM39146,20150702,E3  ,"$1,313.96 "
VENIC89897,20150717,E3  ,$737.23 
VENIC89897,20150721,E3  ,$908.43 
YARMJ29621,20150701,E4  ,$379.31 
136EU82951,20150911,E5  ,$467.59 
136EU82951,20150911,E5  ,"$1,279.72 "
XHAFR90203,20150703,E5  ,"$4,232.49 "
XHAFR90203,20150707,E5  ,$674.05 
VOLLM81863,20150705,E6  ,$245.03 
WHITS67133,20150630,I2  ,"$1,213.69 "
VELAT89834,20150702,I2  ,"$2,646.69 "
ZELKM90061,20150702,I2  ,$782.81 
WINDD11332,20150701,I3  ,$216.16 
WINDD11332,20150707,I3  ,$58.61 
ZUCAL90353,20150629,I3  ,$305.63 
WALSM477Z2,20150701,I3  ,$650.66 
VERCC61765,20150702,I3  ,"$1,499.35 "
WILLD95090,20150701,I4  ,$477.95 
VILLR89610,20150707,I4  ,$851.57 
VARCB90424,20150703,L4  ,"$1,679.95 "
ZAFAA89947,20150703,MV  ,"$2,079.00 "
ZAFAA89947,20150703,MV  ,"$2,635.26 "
ZAFAA89947,20150629,MV  ,$68.06 
ZAFAA89947,20150711,MV  ,$187.22 
ZEANM48237,20150701,KV  ,$237.44 
VEITM90142,20150701,G4  ,"$1,154.01 "
YOONA77331,20150702,G4  ,"$1,916.13 "
WOLAK89456,20150706,E7  ,$904.10 
YUANL90226,20150702,E7  ,"$5,377.82 "
WHITJ89736,20150702,G2  ,"$1,266.85 "
VINET15280,20150703,G2  ,$653.25 
VESCV89539,20150701,H8  ,"$1,476.21 "
WILLR89733,20150630,K5  ,$592.92 
WAGSM75710,20150703,K5  ,"$1,604.34 "
WARIM46995,20150701,K6  ,"$1,780.92 "
VESEE30061,20150702,K9  ,"$2,252.30 "
VATAH90006,20150714,LV  ,$400.66 
WIHL2453  ,20150630,N4  ,$747.88 
WARFW60503,20150701,N4  ,$211.86 
VACCJ90382,20150709,N4  ,$555.33 
VILLM96766,20151002,H2  ,$272.19 
VESSE97815,20151017,H9  ,"$3,381.44 "
VESSJ15451,20151013,H9  ,"$1,229.14 "
WESTP15441,20151127,H9  ,"$5,879.25 "
VALEM47708,20151007,H1  ,$552.90 
WALLF34271,20151006,KV  ,"$1,159.64 "
WOODB15098,20151006,N1  ,"$1,706.60 "
WRIGD15432,20151006,N1  ,"$1,409.14 "
WATSB67596,20151006,N1  ,$846.85 
VREEW30630,20151006,N4  ,$756.97 
ZHUKV15125,20151006,M3  ,$286.88 
VIVEJ15373,20151006,M6  ,$965.76 
WEIZT15604,20151007,0T  ,"$1,602.87 "
WILSD56162,20151022,2,"$1,259.28 "
VEREJ12347,20151002,LO  ,$119.78 
WALTF71261,20151127,LO  ,"$2,488.77 "
WEIDJ37987,20151005,LV  ,$650.66 
WEDDS76666,20151001,LV  ,"$1,043.83 "
VILLJ88125,20150703,I4  ,"$2,688.90 "
VIGGJ24831,20150707,I4  ,"$3,389.05 "
WALSK88622,20150703,I4  ,"$1,181.84 "
WALSK88622,20150628,I4  ,$456.17 
VAGNM94029,20150702,I4  ,"$3,670.44 "
WANGW74892,20150706,K4  ,"$2,230.24 "
WOUCR88157,20150711,K4  ,"$1,805.13 "
VALLM88798,20150822,K4  ,"$4,164.74 "
VALLM88798,20150815,K4  ,"$3,768.30 "
WILSC42748,20150701,K4  ,$749.90 
WILLA82238,20150703,K6  ,$686.34 
WINDN82632,20150702,M4  ,"$1,380.19 "
YANUS13536,20151001,A1  ,"$2,676.24 "
WALDP13774,20151001,A1  ,"$1,477.44 "
WIRTK61206,20151001,CV  ,$980.00 
WILLL80041,20151003,CV  ,$701.91 
WYSOJ36130,20150701,0C  ,$729.00 
VALLF88315,20150721,0C  ,"$5,760.56 "
YANOM88508,20150813,0C  ,"$3,868.91 "
YANOM88508,20150813,0C  ,$106.94 
WHIT6SO   ,20150630,0C  ,"$1,173.79 "
VALLD88586,20150721,0C  ,"$5,636.71 "
VALLD88586,20150721,0C  ,"$2,252.53 "
VALLF88315,20150814,0C  ,"$1,016.45 "
VANCC26ZZ6,20150822,0E  ,"$2,676.19 "
WEBER88343,20150918,0E  ,"$3,888.00 "
VOROM89180,20150703,0E  ,"$3,159.00 "
VOROM89180,20150925,0E  ,"$4,147.20 "
WHITR88787,20150629,SV  ,$302.40 
WYATE88897,20150701,T1  ,"$1,373.62 "
VENTJ86ZZ7,20150710,T2  ,$696.86 
WHITJ19172,20151124,L4  ,"$1,022.79 "
WINTJ46917,20151009,L4  ,"$2,625.50 "
WOODM15859,20151016,L4  ,"$1,716.09 "
YELOB18455,20151010,N2  ,"$10,951.18 "
WOODD18136,20151014,N3  ,"$1,443.38 "
VELEJ14421,20151002,C1  ,"$3,165.63 "
WILSD14587,20150930,C1  ,$308.42 
VASYJ14023,20151002,C2  ,$500.00 
ZICCD14595,20151003,C2  ,$289.80 
WILPC14303,20151007,C3  ,"$2,185.44 "
WARND53706,20151005,EV  ,"$1,536.76 "
WHEEN14081,20151003,EV  ,$254.68 
VANDE14262,20151105,F4  ,"$1,023.99 "
WRIGR14345,20151008,F4  ,$853.86 
WILLC14700,20151007,G1  ,"$1,262.88 "
WALTS14068,20151006,G2  ,"$2,932.01 "
WALTS14068,20151006,G2  ,"$1,031.18 "
VILLM14349,20151001,H2  ,$195.98 
VEROJ14600,20151002,EV  ,"$1,359.02 "
VASIN10868,20151030,E1  ,$485.78 
VONKE66117,20151020,E2  ,"$3,402.43 "
YONAM14331,20151002,E3  ,$266.43 
WOJCN14579,20151002,D2  ,"$1,923.87 "
VIP000001 ,20151001,E7  ,$0.00 
WHITE13023,20151006,E7  ,$637.72 
WALKD22021,20151003,E8  ,$723.32 
XJAMI14111,20151217,E8  ,"$3,001.30 "
WALKM14191,20151003,E8  ,$266.43 
ZALES83318,20151006,E8  ,"$1,149.13 "
VERGJ74129,20151003,E8  ,"$2,990.60 "
VERGJ74129,20151003,E8  ,"$1,810.98 "
VALEG14724,20151007,E8  ,"$1,047.48 "
WILLR69884,20151002,E8  ,"$1,496.93 "
WHEEV14882,20151003,E9  ,"$1,218.73 "
VELUM14902,20151003,E9  ,$636.60 
ZALAS14712,20151002,FV  ,$551.05 
WILLS68395,20151002,H5  ,$847.28 
WILLK14877,20151016,H5  ,"$3,442.27 "
VARGJ14013,20151007,I2  ,"$1,266.16 "
VELAG89220,20151012,I2  ,$259.63 
VALES83267,20151006,I2  ,"$2,199.22 "
VERDG64151,20151004,I2  ,"$1,632.10 "
VECCP14103,20151010,I3  ,$883.07 
ZOTTM42265,20151003,I4  ,"$2,259.00 "
VALAC14818,20151017,I4  ,"$2,650.34 "
VALDY14248,20151005,J2  ,$108.70 
ZMUDG03827,20151001,J2  ,"$1,227.73 "
WALLN67986,20151006,KV  ,$200.34 
WILLL68488,20151010,K6  ,"$2,550.00 "
YEVIT25916,20151005,RO  ,$144.11 
YEVIT25916,20150930,RO  ,$67.84 
WILLT12210,20151003,RO  ,$879.22 
ZIELE59464,20150930,RV  ,"$1,620.00 "
ZURYP76252,20151001,R2  ,"$1,513.60 "
WAGNB14030,20151006,R2  ,"$9,898.09 "
WEINA23888,20151002,PV  ,"$1,151.53 "
WILLA13964,20151002,P1  ,"$2,024.55 "
VERMG47727,20151005,P1  ,$650.79 
WESTF84354,20151001,W2  ,$53.12 
WADEL85210,20151009,0C  ,"$2,084.65 "
WINBZ40145,20150204,E9  ,$617.39 
WALLW89871,20150630,M4  ,"$1,210.19 "
WENTA22239,20150911,N1  ,$459.03 
WENTM77673,20150701,N1  ,$588.39 
WILKJ87556,20150702,N2  ,"$1,106.38 "
WICKM62960,20150707,N2  ,"$2,289.75 "
WALST888Z0,20150701,M3  ,$617.96 
WALST888Z0,20150706,M3  ,$145.87 
WALST888Z0,20150703,M3  ,$94.87 
VALDA89582,20150715,M4  ,$249.58 
WIEAR44965,20150706,P6  ,$579.29 
VECCA85789,20150630,R3  ,$431.89 
WEBSG89315,20150629,R3  ,$65.85 
WARDJ89846,20150630,R4  ,$647.89 
WHITV90289,20150801,R4  ,$841.27 
ZHANX90545,20150630,SV  ,"$1,209.60 "
YAM9L79684,20150701,W2  ,$64.82 
WALPT51003,20150702,3,"$6,143.90 "
WILSE95400,20150709,3,"$1,810.08 "
WEINK13930,20150702,3,$499.41 
WILIK90245,20150703,7,"$8,030.05 "
ZANIC74659,20150702,P2  ,"$9,382.59 "
WINOV73953,20150702,P3  ,"$5,675.19 "
VARLK65814,20150703,W2  ,"$1,402.82 "
WHITP21422,20150707,W2  ,$783.81 
WILLM43152,20150707,W2  ,"$1,108.67 "
WERTG85082,20150703,W2  ,$598.13 
WARDE69340,20150709,W2  ,$683.25 
WELLA47796,20150629,P6  ,$29.63 
VOLPA13185,20150701,0E  ,"$1,193.40 "
WILLB89751,20150630,0G  ,$934.12 
WILLB89751,20150715,0G  ,"$1,369.55 "
VANND90436,20150702,0G  ,$729.93 
YAO9L91717,20150715,0T  ,"$2,790.72 "
VENTK99303,20150701,0T  ,$544.58 
WEBEC92410,20150701,W2  ,$439.68 
WATTD57388,20150107,0J  ,"$1,100.55 "
ZONAG15010,20151003,C6  ,$645.97 
WALLC13518,20151001,C9  ,$191.42 
WENGJ76220,20151005,D2  ,$811.91 
WENGJ76220,20151009,D2  ,"$1,621.80 "
WIGHJ57480,20151002,E7  ,"$1,924.93 "
YAWSI39395,20151001,G2  ,$140.45 
WISDR15482,20151002,G2  ,$761.04 
WILLS10469,20151023,G5  ,$597.79 
VASQZ83736,20151005,G5  ,"$1,629.26 "
YOUM17D   ,20150701,A1  ,"$1,078.92 "
VISCZ84366,20150630,A1  ,$117.74 
WAYDE91101,20150701,CV  ,$563.66 
WALLE90767,20150703,C4  ,$848.67 
WEYER91001,20150702,C5  ,$191.32 
ZHAOH15866,20151006,C1  ,"$15,589.50 "
ZHAOH15866,20151010,C1  ,$606.20 
WEAVC10983,20151008,D2  ,$539.99 
WILLC15663,20151002,L1  ,"$1,305.92 "
WINBH28979,20151006,K7  ,$527.35 
WIETS15421,20151006,K7  ,$507.74 
WALLM51354,20151003,P5  ,"$1,084.33 "
WAGNA11822,20151006,P5  ,$507.74 
VLOSE14127,20151030,P6  ,"$2,014.95 "
ZABLM66860,20151023,RV  ,$567.00 
YORKL15291,20151003,R4  ,$583.20 
VANHK31069,20151003,R4  ,$701.95 
WOODC15609,20151003,SV  ,$775.44 
WOODC15609,20151003,SV  ,$264.60 
WIXOS15368,20151003,9,"$6,181.76 "
WOMAA15733,20151004,KV  ,$316.94 
YANGT39296,20151004,KV  ,$52.95 
YANGT39296,20151002,KV  ,$159.00 
ZAPAK15910,20151005,I7  ,$640.19 
VERGC12560,20151006,I7  ,"$1,001.60 "
ZENDJ16218,20151003,I7  ,$643.40 
YANGP15741,20151003,I8  ,$924.29 
VARGM15718,20151005,JV  ,$465.45 
WATSS74535,20151002,JV  ,$390.41 
WATSS74535,20151125,JV  ,$470.80 
ZOLAM15969,20151009,PV  ,$865.00 
WINEL90547,20150707,H7  ,$803.50 
WINTR34551,20150702,I3  ,$628.94 
WOLOP90980,20150703,I6  ,$652.16 
ZICAM45469,20150703,I6  ,$816.51 
WISNK44980,20150703,I7  ,$402.78 
ZLOTI90780,20150708,I8  ,$827.45 
VELOR90812,20150702,I8  ,$555.21 
WONGA91255,20150707,I8  ,$407.14 
VANNM63803,20150702,I9  ,$601.73 
WINFJ17305,20150630,K5  ,$69.98 
ZABOR65932,20150717,K5  ,$279.72 
VOELC89308,20150703,W2  ,"$1,327.32 "
WHITP18778,20150703,W2  ,"$2,001.07 "
WHITP18778,20150701,W2  ,"$2,176.41 "
ZHANY600Z3,20150701,W2  ,"$1,454.13 "
WIRTL45858,20150703,W2  ,$373.43 
WHITJ19852,20150703,W2  ,$324.20 
VALEL32500,20150702,W2  ,"$1,577.60 "
WRIGD27599,20150703,W2  ,"$1,703.00 "
WILLM93825,20150706,W2  ,$748.89 
VETTM71490,20150703,W2  ,$180.83 
VALEL32500,20150702,W2  ,$509.54 
WITHR90647,20150702,0H  ,$478.50 
VOLPN42309,20150630,0H  ,$261.00 
WOSIL90948,20150702,0J  ,"$2,628.49 "
YOUTN91090,20150707,0J  ,"$1,849.92 "
WOJTE25090,20151224,0M  ,"$1,069.09 "
ZOULI43043,20150312,G1  ,"$1,442.59 "
WOJTM43620,20150110,H5  ,"$1,407.77 "
ZHANK58076,20150113,I1  ,$740.35 
VENNJ89955,20150418,K4  ,"$4,145.06 "
ZALDA18599,20150103,E3  ,"$1,365.53 "
ZECHM43229,20150115,E5  ,"$1,632.96 "
WILLN42376,20150216,I2  ,$826.85 
WILSS42951,20150101,I6  ,$72.95 
XU99H37327,20151203,C7  ,$382.86 
WISED93543,20151204,C7  ,"$2,323.59 "
VYCIR93778,20151204,C8  ,$783.01 
VYCIR93778,20151204,C8  ,$183.93 
VYCIR93778,20151230,C8  ,$173.40 
VYCIR93778,20151230,C8  ,$805.71 
WSZEZ26061,20151212,I4  ,"$1,879.00 "
YALAM41722,20150120,C5  ,$264.81 
VEROE93514,20151203,E3  ,$775.64 
WOCIJ92923,20151203,E4  ,"$2,251.98 "
WRIGR79744,20151203,E4  ,$865.92 
VARKG65758,20151205,E4  ,"$2,838.34 "
VAZQN93507,20151205,E4  ,"$1,917.10 "
WEATJ88590,20151204,E5  ,"$2,171.98 "
WONGC73749,20151205,E5  ,"$1,304.33 "
VEGAN93513,20151204,G2  ,$788.20 
YOHAP56038,20151211,G2  ,"$2,493.02 "
WILLN93743,20151204,G3  ,"$2,873.21 "
VAQUR69626,20151208,I4  ,"$7,742.19 "
WALRP63949,20150102,I2  ,$287.20 
WAITC62565,20150216,K1  ,"$2,807.94 "
WILKG64184,20150121,9,"$1,484.00 "
ZAMBF88595,20151207,I7  ,"$4,141.99 "
ZHENY27367,20151204,I7  ,"$5,534.44 "
ZHENY27367,20151207,I7  ,$304.15 
ZHENY27367,20151213,I7  ,$486.64 
VALLC93984,20151208,I8  ,"$2,416.97 "
VALEY25030,20151204,I8  ,"$1,056.03 "
ZHURB76444,20151208,K3  ,"$3,500.12 "
VELLA86445,20151207,P4  ,$192.55 
ZENGL34861,20151205,P4  ,"$1,197.33 "
YERGL93624,20151203,P5  ,$844.29 
WANAW20374,20151205,P6  ,$410.17 
WASTJ93856,20151204,P6  ,"$1,493.54 "
VENTM87631,20151212,0J  ,$899.64 
VENT295   ,20151212,0J  ,"$4,494.57 "
VENT295   ,20151211,0J  ,$281.39 
WHITM93653,20151205,K4  ,"$2,250.38 "
WILLM62767,20151203,K5  ,"$1,478.30 "
WILLR56479,20151211,K5  ,$771.01 
WADE321   ,20150102,R4  ,$751.63 
WEINA20462,20150103,N3  ,$757.56 
WONGK66865,20150110,PV  ,$600.09 
ZABOG26418,20151228,H2  ,$156.78 
ZABOG26418,20151228,H2  ,$771.71 
YOUNR26625,20151224,K1  ,$55.08 
YAMAK26719,20151229,K8  ,"$3,096.95 "
ZASOH26548,20151224,LV  ,$346.51 
WEAVS26703,20151224,RO  ,$194.35 
VITAK26559,20151228,FV  ,$769.33 
WRIGE26350,20151228,F2  ,$278.15 
XIEXI14833,20151230,F3  ,"$1,716.23 "
VIBAP92748,20151228,F3  ,"$3,320.05 "
WILLM76047,20151224,G1  ,$43.55 
ZEPEV14332,20151228,G3  ,$792.61 
WHITT26497,20151228,G5  ,$761.04 
WILLL45755,20151224,G5  ,$119.76 
WESTK95443,20151228,R2  ,"$2,514.43 "
WESTK95443,20151228,R2  ,$858.93 
VERNV97848,20151229,R3  ,$388.80 
WHITC323Z0,20151224,R3  ,$486.00 
WHITG58119,20151224,SV  ,$171.72 
WALK417   ,20151224,SV  ,$120.96 
VIGGJ87167,20151212,C8  ,$0.00 
YIHAE94838,20151208,C8  ,"$1,712.77 "
VALIP94740,20151208,C9  ,"$1,644.17 "
WENKM71048,20151206,D1  ,$327.20 
VEGAA94849,20151204,D1  ,"$1,169.90 "
VEGAA94849,20151204,D1  ,$399.95 
VASSA94487,20151207,E2  ,"$3,445.24 "
ZADOB16787,20151223,E2  ,$593.85 
WHITS94303,20151221,E2  ,"$4,118.43 "
WHITS94303,20151221,E2  ,$572.45 
WHITS94303,20151221,E2  ,"$1,219.80 "
ZAPPC73675,20151224,E3  ,$485.78 
WEICM94635,20151207,E3  ,"$2,204.15 "
WATTS72661,20151210,H5  ,"$1,978.55 "
WARDJ97890,20151204,H8  ,$146.64 
WILLD43267,20151208,K9  ,$281.96 
VEEKB89633,20151205,C2  ,"$2,058.83 "
WILKL94574,20151215,C3  ,"$2,052.50 "
WAKER94787,20151213,C3  ,$382.86 
VELIR94371,20151207,E7  ,"$4,097.99 "
VELEA94803,20151203,E7  ,"$3,086.90 "
ZECCA94942,20151203,E7  ,"$1,122.43 "
WEEDH27201,20151204,E8  ,"$1,429.52 "
VISCD94345,20151215,E8  ,"$3,809.03 "
VADAJ88764,20150907,G2  ,$96.42 
VADAJ88764,20150721,G2  ,$158.19 
WILLT89277,20150703,H8  ,"$1,568.49 "
ZAKKM70131,20150702,JV  ,$672.82 
ZAKKM70131,20150703,JV  ,$49.22 
WUAND88971,20150701,J1  ,"$2,077.13 "
WELLL88634,20150628,KV  ,$347.67 
WILLE73057,20150628,KV  ,$371.00 
ZWERM88251,20150706,H4  ,"$1,884.54 "
YADAD70020,20150711,N5  ,"$2,897.35 "
YADAD70020,20150628,N5  ,$32.24 
ZHAOM88216,20150701,PV  ,$378.38 
VANDM64962,20150707,PV  ,$449.80 
VANDM64962,20150707,PV  ,$556.79 
VAZQJ88489,20150701,PV  ,"$2,289.89 "
VAZQJ88489,20150804,PV  ,$863.92 
VAZQJ88489,20150804,PV  ,$565.69 
VAZQJ88489,20150628,PV  ,$194.57 
WEAVJ88186,20150701,P1  ,"$1,155.35 "
YANKM52342,20150721,P1  ,"$1,906.94 "
WITLA13604,20151009,P5  ,"$2,065.94 "
ZELNC13524,20151002,SV  ,$410.39 
ZAMPJ81605,20151003,SV  ,$679.27 
WITHR62693,20150929,SV  ,$296.57 
WILLC34587,20151007,M4  ,"$2,195.59 "
VOSSH18895,20151006,M4  ,$635.38 
VANDP13805,20151006,0J  ,"$4,574.77 "
WALST18270,20151105,P1  ,"$5,688.67 "
ZACCB21360,20151006,F3  ,$940.53 
WALKD14411,20151001,H3  ,$652.16 
ZINOT33673,20151006,H4  ,"$2,999.45 "
WINSJ44605,20151006,H5  ,"$2,741.64 "
YAKUI68114,20151002,H5  ,"$1,088.75 "
WAGNG13991,20151002,K1  ,$963.49 
WERTD16152,20151002,K1  ,"$2,202.63 "
WOLFL59594,20151001,K1  ,"$1,207.34 "
YASMS14701,20151003,K6  ,"$1,282.50 "
ZOLNK14101,20151002,K7  ,$572.29 
WOZNM71583,20151021,K8  ,$81.57 
WORTL42120,20151010,K8  ,"$1,727.80 "
WATSR10812,20151003,N5  ,$502.90 
WEANK14091,20151003,L4  ,"$1,885.69 "
VICUM86989,20150630,C1  ,"$1,048.50 "
WILLE12918,20150501,N4  ,$844.12 
ZAHIZ15378,20151006,0E  ,"$2,575.75 "
WRIGG13508,20151003,0H  ,$848.14 
WYNDM30176,20150706,P1  ,$252.28 
WILCA91295,20150703,P1  ,"$2,419.93 "
VANSR90922,20150702,R2  ,$754.87 
VANSR90922,20150702,R2  ,$108.00 
ZOYAL91018,20150721,R2  ,"$4,201.15 "
WHITM30943,20150818,R2  ,$727.87 
WILSJ92559,20150710,R4  ,$280.75 
ZAINM42932,20151005,W2  ,$749.47 
WOOLK72227,20151006,2,$237.60 
WALPP24686,20151006,2,$437.35 
VALED68809,20150707,3,"$4,012.09 "
WILLS43234,20150113,C1  ,"$1,472.84 "
WENCL93431,20151203,C5  ,$296.72 
VALDJ93864,20151209,I6  ,"$1,870.96 "
ZACAE63261,20151202,C1  ,"$1,470.77 "
WILLD69329,20151215,C1  ,"$1,658.90 "
WILLD93900,20151207,H4  ,"$2,592.46 "
WILLD93900,20151202,H4  ,$756.82 
WADER96552,20151201,H4  ,$383.23 
WADER96552,20151204,H4  ,$219.31 
VILCI93943,20151212,H4  ,"$4,636.06 "
WALAA481Z3,20151207,H4  ,$430.11 
WALKL93572,20151207,H4  ,"$2,582.41 "
WALKL93572,20151202,H4  ,$433.41 
ZINOJ93515,20151212,H5  ,"$2,525.53 "
YUANC95202,20151208,H5  ,"$1,086.15 "
WILLV93566,20151205,I2  ,"$1,062.91 "
VACCJ93880,20151221,I4  ,$562.75 
WESTRD3A  ,20150110,R4  ,$291.50 
WANGX63781,20150109,I1  ,"$1,970.64 "
WOJTB63786,20150102,I1  ,"$3,803.00 "
VISSE64020,20150127,0J  ,"$3,586.58 "
VEGAR17187,20150107,0J  ,"$1,334.36 "
WILLD93411,20151203,L5  ,"$4,234.49 "
WILLC25808,20151228,C4  ,"$5,131.33 "
WRIGD26135,20151231,C5  ,$526.33 
VENTC93922,20151211,N3  ,"$3,640.03 "
YOUNM93532,20151224,N3  ,$822.78 
VIGOH90087,20151203,P2  ,"$3,015.38 "
WOUDP93563,20151217,7,$639.79 
WILCC93754,20151204,9,"$1,263.60 "
VIDEC78344,20151228,E6  ,"$1,977.20 "
YUNDS88427,20151224,E7  ,"$3,101.93 "
WATKB24121,20151228,E7  ,$401.20 
WALKK25981,20151224,G4  ,$95.18 
WINTC73370,20151229,G5  ,$272.19 
WEBBL94724,20151207,F2  ,$843.16 
VALEG94420,20151223,G3  ,"$1,034.31 "
VARGP29318,20151208,G3  ,"$3,300.87 "
VALDJ93864,20151207,I6  ,$293.91 
YOSHM17318,20151209,I6  ,$738.61 
WINTM94708,20151202,MV  ,$254.18 
WAYLL94650,20151215,N1  ,"$3,030.19 "
WHITP94330,20151212,N3  ,$749.00 
WARDA94232,20151204,R4  ,$285.12 
VINEJ90391,20151209,R4  ,$550.64 
WEBEG33866,20151209,P6  ,"$5,320.94 "
ZEIGC55012,20151203,RO  ,$344.52 
VOYCC94880,20151204,RV  ,$301.32 
WARRP63876,20151208,W2  ,"$4,205.88 "
WAWRM94365,20151229,W2  ,$229.99 
VOLSL39364,20151208,W2  ,$979.82 
WILLM76592,20151231,N3  ,"$3,850.93 "
VIP0000001,20151204,N3  ,$0.00 
WHITE94440,20151207,N5  ,"$1,080.65 "
WYSZA79405,20151224,N5  ,$267.45 
WRIGL25901,20151212,N5  ,$780.90 
WEISC73047,20151207,N5  ,$925.49 
WHITW94798,20151205,P1  ,"$2,956.29 "
WILLK94224,20151208,R3  ,$830.47 
WYNNA94462,20151209,R3  ,"$1,133.89 "
WESTW50757,20151208,3,"$1,188.00 "
ZACCA65837,20150107,T2  ,$969.06 
ZACCA65837,20150108,T2  ,$346.82 
ZOULP60656,20150102,0A  ,$894.24 
WILBT64895,20150103,0C  ,"$3,196.04 "
YURKL46086,20151230,C1  ,$252.05 
VALLD27104,20151230,C3  ,"$4,299.62 "
WIKNK17531,20151228,C5  ,$705.58 
WEINL51744,20151229,C5  ,"$1,249.51 "
YAREO39879,20151230,E6  ,$995.05 
WEBEE13882,20151228,E7  ,$854.88 
VASCR935Z3,20151230,E7  ,"$9,346.18 "
WHITR72218,20151229,E7  ,"$3,352.26 "
ZIMMS65521,20150107,0E  ,$467.64 
WOMEG58117,20151230,D1  ,"$1,636.95 "
WILLP25368,20151228,D1  ,"$2,380.00 "
WILLP25368,20151231,D1  ,$323.90 
ZWACM38656,20151231,D1  ,"$1,940.00 "
WEIST87346,20151230,D1  ,"$1,762.89 "
WALTS27163,20151229,G5  ,"$3,505.72 "
WILSJ74124,20151230,G5  ,"$3,024.38 "
WINTL27352,20151228,G5  ,"$1,087.61 "
WINTL27352,20151231,G5  ,$97.99 
WINTL27352,20151226,G5  ,$54.27 
WINTP27777,20151229,E3  ,"$3,041.96 "
ZACHR27274,20151228,F4  ,"$3,326.58 "
VINGC27377,20151228,F4  ,$540.35 
VARGY27742,20151231,F4  ,"$3,743.93 "
VOHRR89252,20150708,D1  ,$673.48 
WILLD52752,20150703,EV  ,$676.26 
WRIGD95308,20150703,E1  ,$699.78 
ZAGAA90992,20150703,E1  ,"$1,307.54 "
VARRM37497,20150702,E2  ,$576.68 
VALEC56495,20151006,E7  ,"$7,646.65 "
VALEC56495,20151008,E7  ,"$1,306.41 "
VALEC56495,20151005,E7  ,$683.73 
WATTM26681,20151007,E8  ,"$4,475.76 "
WARNL97630,20151201,E8  ,"$2,198.74 "
WARNL97630,20151201,E8  ,"$3,281.53 "
WARNL97630,20151201,E8  ,$706.15 
VALMG99694,20151005,FV  ,$203.30 
VERGR15901,20151006,F4  ,"$3,060.20 "
WALTM19491,20151004,H5  ,$509.31 
WALTM19491,20151004,H5  ,"$3,106.38 "
WALTM19491,20151005,H5  ,$848.14 
WALTM19491,20151127,H5  ,$418.08 
ZINCD15943,20151008,H5  ,"$3,872.37 "
WARDC15679,20151006,K7  ,"$2,566.16 "
WYATM35023,20151006,K7  ,$190.75 
WAHAT37954,20151012,K7  ,$95.35 
WUJIN15998,20151023,LO  ,"$3,433.18 "
WILLD16129,20151219,LO  ,"$1,000.43 "
VANOM16099,20151005,LV  ,$706.06 
WIEMH265Z5,20151002,L1  ,$24.77 
WOLFA90235,20151217,L1  ,$579.29 
WITHA69947,20151005,N1  ,$115.56 
WHITJ42700,20150709,G2  ,$570.45 
ZARCV90624,20150703,G2  ,"$1,821.48 "
VALEF98990,20150630,G2  ,$27.22 
VASQM79482,20150703,G3  ,"$2,630.37 "
WORLS91387,20150707,G3  ,"$3,099.94 "
ZACCF68094,20150703,K9  ,$861.20 
WOODC90996,20150630,LV  ,$143.39 
WOODC90996,20150702,LV  ,"$1,077.56 "
WRAGS91017,20150710,L2  ,"$1,725.57 "
WEIDD90867,20150709,G4  ,$728.37 
VERNK52946,20150706,G4  ,"$1,259.68 "
WALTG73827,20150703,G5  ,"$1,163.76 "
WINTC72092,20150803,H5  ,$744.65 
VALLL15628,20150706,H5  ,"$1,269.77 "
